429aa6b7-8c3f-4334-bc61-7723d5ef188d,3e66523c-c6f8-4425-a524-aaed07d21c55,Phanat Nikhom,พนัสนิคม,2006
3cb8746a-78dc-4197-98b7-f0b65c549934,3e66523c-c6f8-4425-a524-aaed07d21c55,Si Racha,ศรีราชา,2007
271525e5-3739-44e7-bdf1-6feccbd513e6,3e66523c-c6f8-4425-a524-aaed07d21c55,Ko Sichang,เกาะสีชัง,2008
f929843c-01db-4660-a594-d89ac52bcb97,3e66523c-c6f8-4425-a524-aaed07d21c55,Sattahip,สัตหีบ,2009
fd416998-c6db-48dc-83a7-2f901e71b411,3e66523c-c6f8-4425-a524-aaed07d21c55,Bo Thong,บ่อทอง,2010
0935e211-488d-452e-9041-389dab32e336,3e66523c-c6f8-4425-a524-aaed07d21c55,Ko Chan,เกาะจันทร์,2011
30aa0443-ee0c-4e85-9f07-4b02b3272f53,d6e75731-c68a-4e39-ad98-87ee4724144c,Mueang Rayong,เมืองระยอง,2101
5e2d866b-e574-4ccc-93f8-a16f63623a06,d6e75731-c68a-4e39-ad98-87ee4724144c,Ban Chang,บ้านฉาง,2102
64807285-af84-4804-9cc7-9c7a4064ef81,d6e75731-c68a-4e39-ad98-87ee4724144c,Klaeng,แกลง,2103
5f3e31cc-5fa1-473b-8647-f0e7dbdeb5ba,d6e75731-c68a-4e39-ad98-87ee4724144c,Wang Chan,วังจันทร์,2104
ee3fdb29-d108-4811-9560-40e5bcc651e6,d6e75731-c68a-4e39-ad98-87ee4724144c,Ban Khai,บ้านค่าย,2105
426104b4-8abe-4f34-aea2-05569bdbcbbf,d6e75731-c68a-4e39-ad98-87ee4724144c,Pluak Daeng,ปลวกแดง,2106
855b888f-ed54-4c26-b01f-3f38894c7b73,d6e75731-c68a-4e39-ad98-87ee4724144c,Khao Chamao,เขาชะเมา,2107
3c037509-10c3-4990-adf0-18787ee3c67e,d6e75731-c68a-4e39-ad98-87ee4724144c,Nikhom Phatthana,นิคมพัฒนา,2108
7eedf0f1-f004-436a-bcf3-eb18119ec714,b9675662-2f58-4751-b427-cc37ae995dd2,Mueang Chanthaburi,เมืองจันทบุรี,2201
577abfec-76b1-45a6-8956-33a4c7d81e70,b9675662-2f58-4751-b427-cc37ae995dd2,Khlung,ขลุง,2202
2a5e92ef-3512-4755-a267-4b0be545c288,b9675662-2f58-4751-b427-cc37ae995dd2,Tha Mai,ท่าใหม่,2203
177794b8-fcad-4c42-b1d1-80836bf253ea,b9675662-2f58-4751-b427-cc37ae995dd2,Pong Nam Ron,โป่งน้ำร้อน,2204
cc9ac342-535d-4db5-ab91-ef0e6e6515c9,b9675662-2f58-4751-b427-cc37ae995dd2,Makham,มะขาม,2205
91f652dd-184a-464b-bcfc-5c72a5bb4558,b9675662-2f58-4751-b427-cc37ae995dd2,Laem Sing,แหลมสิงห์,2206
208e88fd-8bab-44e2-a319-3e89b3c65b4d,b9675662-2f58-4751-b427-cc37ae995dd2,Soi Dao,สอยดาว,2207
de6eb6ff-f3ad-4483-9341-b935df6d6486,b9675662-2f58-4751-b427-cc37ae995dd2,Kaeng Hang Maeo,แก่งหางแมว,2208
c117c4f1-98e0-4710-bd53-276d566782b1,b9675662-2f58-4751-b427-cc37ae995dd2,Na Yai Am,นายายอาม,2209
33465aed-988a-4fc1-8198-f1cca5be7480,b9675662-2f58-4751-b427-cc37ae995dd2,Khoa Khitchakut,เขาคิชฌกูฏ,2210
498ce9a0-10ea-492b-8fd3-4d9a9c2933df,ae1a6e86-51c6-42f1-a072-1b68452dc6c8,Mueang Trat,เมืองตราด,2301
ec1cdaab-6b30-4ea8-a7b3-0a99ffb0b360,ae1a6e86-51c6-42f1-a072-1b68452dc6c8,Khlong Yai,คลองใหญ่,2302
9769db46-086c-4ca3-bce9-b1b6847210b9,ae1a6e86-51c6-42f1-a072-1b68452dc6c8,Khao Saming,เขาสมิง,2303
7055bf2c-cd20-429a-b4a0-22ee4572d56e,ae1a6e86-51c6-42f1-a072-1b68452dc6c8,Bo Rai,บ่อไร่,2304
f3835d7a-eb7b-49fb-af1e-c93a27a9762f,ae1a6e86-51c6-42f1-a072-1b68452dc6c8,Laem Ngop,แหลมงอบ,2305
4601e797-7ca8-4fdd-897b-762600a00b58,ae1a6e86-51c6-42f1-a072-1b68452dc6c8,Ko Kut,เกาะกูด,2306
8fd2893c-c677-4d36-bb63-5fb3b1157723,ae1a6e86-51c6-42f1-a072-1b68452dc6c8,Ko Chang,เกาะช้าง,2307
a22e1c55-ab03-4818-b371-91d513cb321e,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Mueang Chachoengsao,เมืองฉะเชิงเทรา,2401
a9a8f802-2081-469a-b807-6a047a5206de,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Bang Khla,บางคล้า,2402
9c940c42-71fd-470e-8b66-03699b866136,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Bang Nam Priao,บางน้ำเปรี้ยว,2403
8bad0382-d454-4af7-99e5-92ad8f816057,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Bang Pakong,บางปะกง,2404
21338f2c-e285-4e4c-81e6-3d69481c27ee,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Ban Pho,บ้านโพธิ์,2405
47aac0fc-d8b9-4249-a00a-90623c45bec5,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Phanom Sarakham,พนมสารคาม,2406
03e783b1-5654-4236-b9c1-b5e2eee3d426,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Ratchasan,ราชสาส์น,2407
366e961a-f1cf-4dda-becb-a4c02deed843,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Sanam Chai Khet,สนามชัยเขต,2408
167a92b5-3ab7-40f3-b178-44d7da11c9d4,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Plaeng Yao,แปลงยาว,2409
62785faf-def7-4dfa-b6d2-15833d23eb4e,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Tha Takiap,ท่าตะเกียบ,2410
de8db8b2-c6e6-4a33-9509-ea9fa2b293e3,6d3a46b8-89d5-4ae9-aff6-b1626c188c51,Khlong Khuean,คลองเขื่อน,2411
615b6f79-4932-4144-932f-43229dca4cd3,e6309b95-83da-4468-9ecd-a813fc34dc24,Mueang Prachin Buri,เมืองปราจีนบุรี,2501
b53dd362-b7ae-4ff6-a4ce-118292e5462c,e6309b95-83da-4468-9ecd-a813fc34dc24,Kabin Buri,กบินทร์บุรี,2502
4a99ad8f-53ef-4a45-80ec-d47c4bf78e2b,e6309b95-83da-4468-9ecd-a813fc34dc24,Na Di,นาดี,2503
01994822-c65f-4785-a0b5-4cf66622d747,e6309b95-83da-4468-9ecd-a813fc34dc24,Ban Sang,บ้านสร้าง,2506
b50c9368-913f-40fe-8806-501ff77adce8,e6309b95-83da-4468-9ecd-a813fc34dc24,Prachantakham,ประจันตคาม,2507
78a2dbfa-e478-4ab4-b84b-33f46aa2e09d,e6309b95-83da-4468-9ecd-a813fc34dc24,Si Maha Phot,ศรีมหาโพธิ,2508
3770fa07-7a81-481e-8180-cc8dde07ce86,e6309b95-83da-4468-9ecd-a813fc34dc24,Si Mahosot,ศรีมโหสถ,2509
605bdbc3-f492-4418-b8e3-456e91774cbe,fc50956f-6ce3-4752-ad28-1ed564f72ad4,Mueang Nakhon Nayok,เมืองนครนายก,2601
451ed42e-db93-4495-9eef-31cbf9fbce18,fc50956f-6ce3-4752-ad28-1ed564f72ad4,Pak Phli,ปากพลี,2602
